"Census_date","Site","Transect_plot","Quad","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Canopy_width_cm","Num_total_branches","Phenology","Num_flowers","Num_fruits","Longest_fruit_cm","Notes","Band","Band_num","Band_color","Pick_color","Sword_color","Tag","2018tag","2019tag","Buds","Longest_leaf_cm","Herbivory","Category_herbivory","Year_marked","Num_repro_branches","Leaf_thickness_mm","Census_year","Collected_by","Date_entered","Num_leaves","Entered_by","Stem_diam_mm_UFA"
2023-08-15,"WL2","201B","0",50,28,"1.32","3.3",NA,1,"V",NA,NA,NA,NA,NA,107,"white",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",1.32
2023-08-15,"WL2","201B","0.5",20,20,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,35,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-15,"WL2","201B","0.5",25,17,"0.85","13.5",NA,1,"P","0.0","4.0",1.6,NA,NA,110,"white",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-15,"WL2","201B","0.5",39,14,"1.38","11.8",NA,1,"V",NA,NA,NA,NA,NA,156,"white",NA,NA,NA,NA,NA,NA,"0.6","Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.38
2023-08-15,"WL2","201B","0.5",31,22,"0.7","4.3",NA,1,"V",NA,NA,NA,NA,NA,259,"white",NA,NA,NA,NA,NA,NA,"0.7","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-15,"WL2","201B","0.5",20,38,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,158,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-15,"WL2","201B","0.5",25,49,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,24,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-15,"WL2","201B","0.5",25,49,"1.05","4.7",NA,3,"B","0.0","0.0",NA,NA,NA,71,"white",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,2,NA,2023,NA,2024-02-21,NA,"SY",1.05
2023-08-15,"WL2","201B","1",10,25,"1.15","18.0",NA,1,"P","1.0","2.0",0.8,NA,NA,77,"white",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.15
2023-08-15,"WL2","201B","1",3,47,"1.12","11.5",NA,1,"P","0.0","3.0",2.9,NA,NA,46,"white",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.12
2023-08-15,"WL2","201B","2",1,50,"0.94","5.3",NA,1,"P","0.0","2.0",0.8,NA,NA,39,"white",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-15,"WL2","201B","2.5",10,8,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,150,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-15,"WL2","201B","2.5",10,12,"1.47","3.0",NA,2,"V",NA,NA,NA,NA,NA,104,"white",NA,NA,NA,NA,NA,NA,"1.1","Y",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",1.47
2023-08-15,"WL2","201B","3",9,45,"1.68","11.1",NA,1,"P","0.0","3.0",2.1,NA,NA,32,"white",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.68
2023-08-15,"WL2","201B","3.5",20,43,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,101,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201B","3.5",18,48,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,34,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201B","4",10,10,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,45,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201B","4.5",20,46,NA,NA,NA,NA,"X",NA,NA,NA,"not found",NA,81,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201A","0",39,12,"1.48","20.9",NA,1,"P","4.0","6.0",4.2,NA,NA,330,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.48
2023-08-17,"WL2","201A","0",37,13,"0.81","4.6",NA,1,"B",NA,NA,NA,NA,NA,468,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201A","0",22,38,"1.31","18.4",NA,1,"P","1.0","8.0",4.3,NA,NA,664,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.31
2023-08-17,"WL2","201A","1",21,10,"1.6","15.6",NA,2,"P","2.0","1.0",1.2,NA,NA,176,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.6
2023-08-17,"WL2","201A","1",19,7,"1.53","21.1",NA,1,"P","4.0","5.0",3.3,NA,NA,668,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.53
2023-08-17,"WL2","201A","1",28,15,"1.0","16.5",NA,1,"P","1.0","1.0",2,NA,NA,247,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1
2023-08-17,"WL2","201B","0",4,11,"1.22","10.6",NA,1,"P","0.0","1.0",0.4,NA,NA,345,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.22
2023-08-17,"WL2","201B","0",44,21,"0.97","14.6",NA,1,"P","0.0","4.0",2.6,NA,NA,682,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","1",15,11,"1.79","11.9",NA,1,"P","3.0","3.0",1,NA,NA,45,"pink",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.79
2023-08-17,"WL2","201B","1",49,12,"2.06","30.2",NA,1,"P","2.0","7.0",3.2,NA,NA,753,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",2.06
2023-08-17,"WL2","201B","1",48,25,"1.44","17.9",NA,1,"F","2.0","0.0",NA,NA,NA,470,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.44
2023-08-17,"WL2","201B","4",18,37,"1.02","15.8",NA,1,"P","0.0","2.0",4.1,NA,NA,5,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.02
2023-08-17,"WL2","201B","4",41,34,"1.05","6.7",NA,1,"V",NA,NA,NA,NA,NA,113,"pink",NA,NA,NA,NA,NA,NA,"1.3","Y",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",1.05
2023-08-17,"WL2","201B","4",47,27,"0.7","2.2",NA,1,"V",NA,NA,NA,NA,NA,262,"pink",NA,NA,NA,NA,NA,NA,"1.0","Y",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",39,38,"0.44","2.0",NA,1,"V",NA,NA,NA,NA,NA,140,"pink",NA,NA,NA,NA,NA,NA,"0.8","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",32,50,"0.71","1.8",NA,1,"V",NA,NA,NA,NA,NA,685,"pink",NA,NA,NA,NA,NA,NA,"0.7","Y",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",17,44,"0.57","1.7",NA,1,"V",NA,NA,NA,NA,NA,680,"pink",NA,NA,NA,NA,NA,NA,"0.7","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",10,15,"0.4","1.2",NA,1,"V",NA,NA,NA,NA,NA,108,"pink",NA,NA,NA,NA,NA,NA,"0.3","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",17,14,"0.54","2.4",NA,1,"V",NA,NA,NA,NA,NA,466,"pink",NA,NA,NA,NA,NA,NA,"0.7","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",16,14,"0.52","2.0",NA,1,"V",NA,NA,NA,NA,NA,10,"pink",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",2,34,"0.63","1.0",NA,1,"V",NA,NA,NA,NA,NA,359,"pink",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.33","1.1",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2","Y",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.42","1.2",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3","Y",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.3","0.6",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.39","0.8",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.45","1.0",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5","Y",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.48","0.7",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.56","1.4",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.13","1.4",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.21","1.5",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4","Y",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.37","0.6",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4","Y",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.49","1.2",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5","Y",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201B","4",NA,NA,"0.48","1.0",NA,1,"V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2","N",NA,NA,0,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201C","0",10,30,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,5,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",27,38,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,40,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",30,49,NA,NA,NA,NA,NA,NA,NA,NA,"band missing",NA,77,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",14,13,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,87,"orange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",10,38,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,97,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",20,5,"1.14","12.6",NA,1,"P","1.0","2.0",1.3,NA,NA,147,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.14
2023-08-17,"WL2","201C","0",15,3,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,320,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",18,4,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,27,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",38,20,"0.75","8.1",NA,1,"P","0.0","2.0",2.5,NA,NA,137,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201C","0",20,48,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,292,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",46,25,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,113,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",0,30,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,299,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",5,34,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,287,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",30,39,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing (256?)",NA,236,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0",35,17,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,322,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0.5",18,35,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,372,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","0.5",25,48,"1.2","9.9",NA,1,"P","1.0","1.0",1,NA,NA,247,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.2
2023-08-17,"WL2","201C","0.5",36,11,"0.88","11.2",NA,1,"P","0.0","1.0",2.3,NA,NA,29,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201C","0.5",35,32,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,36,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1",22,6,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,95,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1",18,1,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,330,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1",25,19,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,297,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1",13,18,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,260,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1",6,25,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,328,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1",45,34,NA,NA,NA,NA,"X",NA,NA,NA,"plant missing",NA,393,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1",14,27,"0.8","7.6",NA,1,"P","1.0","2.0",1.1,NA,NA,270,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201C","1",11,32,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,383,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1",7,32,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,400,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1",27,32,"0.67","9.9",NA,1,"P","0.0","2.0",2.1,NA,NA,240,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201C","1.5",14,5,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,245,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1.5",25,13,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,91,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1.5",33,18,"0.78","7.1",NA,1,"P","0.0","1.0",1.5,NA,NA,306,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201C","1.5",20,20,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,340,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1.5",16,21,"1.24","11.1",NA,1,"P","0.0","2.0",2.6,NA,NA,336,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.24
2023-08-17,"WL2","201C","1.5",45,21,NA,NA,NA,NA,"X",NA,NA,NA,"gone",NA,159,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1.5",9,36,"1.22","6.1",NA,1,"B",NA,NA,NA,NA,NA,378,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.22
2023-08-17,"WL2","201C","1.5",44,39,NA,NA,NA,NA,"X",NA,NA,NA,"gone",NA,85,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","1.5",38,37,"1.11","9.4",NA,1,"P","1.0","1.0",0.4,NA,NA,337,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.11
2023-08-17,"WL2","201C","1.5",34,48,"0.92","12.7",NA,1,"P","0.0","2.0",3.6,NA,NA,367,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",0.5
2023-08-17,"WL2","201C","2",1,10,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,30,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","2",32,20,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,34,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","2",36,37,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,46,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","2",22,29,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,49,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","2",24,15,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,50,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","2",50,43,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,55,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","2",32,49,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,56,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","2",5,21,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,83,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","2",50,7,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,800,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","2.5",10,9,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,396,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","2.5",14,33,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,262,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","2.5",26,19,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,390,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","3",22,9,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,44,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","3",24,2,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,399,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","3",7,23,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,82,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","3",36,46,NA,NA,NA,NA,"X",NA,NA,NA,"dead was 388",NA,388,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","3",50,50,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,152,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","3.5",34,13,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,350,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","3.5",39,35,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,375,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","3.5",7,39,NA,NA,NA,NA,"X",NA,NA,NA,"dead was 394",NA,384,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","3.5",4,48,"1.04","5.1",NA,1,"B",NA,NA,NA,NA,NA,307,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-21,NA,"SY",1.04
2023-08-17,"WL2","201C","3.5",21,46,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,265,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","3.5",39,45,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,148,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","3.5",35,48,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,293,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","4",33,11,NA,NA,NA,NA,NA,NA,NA,NA,"missing band",NA,67,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
