"","Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
"2224",2023-08-17,"WL3","3","3.5","V",NA,NA,"0.74","1.5",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2225",2023-08-17,"WL3","3","3.5","V",NA,NA,"0.62","1.1",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2226",2023-08-17,"WL3","3","3.5","V",NA,NA,"0.7","1.4",1,"1.0",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2227",2023-08-17,"WL3","3","3.5","V",NA,NA,"0.43","1.3",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2228",2023-08-17,"WL3","3","4","F",33,28,"1.28","4.5",1,NA,"1.0","0.0",NA,1,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",244,NA,NA,NA,NA,NA,"N",NA,NA,1.28
"2229",2023-08-17,"WL3","3","4","V",42,10,"0.86","2.0",1,"1.3",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",588,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2230",2023-08-17,"WL3","3","4","V",16,5,"0.53","1.6",1,"0.9",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",582,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2231",2023-08-17,"WL3","3","4","V",13,2,"0.68","2.6",1,"0.7",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",34,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2232",2023-08-17,"WL3","3","4","V",22,2,"0.43","1.4",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",58,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2233",2023-08-17,"WL3","3","4","V",16,8,"0.73","1.2",1,"0.8",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",104,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2234",2023-08-17,"WL3","3","4","V",31,9,"0.61","1.7",1,"0.7",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",21,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2235",2023-08-17,"WL3","3","4","V",30,9,"0.51","1.7",1,"0.7",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",84,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2236",2023-08-17,"WL3","3","4","V",40,27,"0.53","1.4",1,"0.7",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",264,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2237",2023-08-17,"WL3","3","4","V",24,38,"0.66","1.2",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",577,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2238",2023-08-17,"WL3","3","4","V",NA,NA,"0.32","1.9",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2239",2023-08-17,"WL3","3","4","V",NA,NA,"0.43","1.5",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2240",2023-08-17,"WL3","3","4","V",NA,NA,"0.66","1.7",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2241",2023-08-17,"WL3","3","4.5","P",83,6,"1.66","15.3",1,NA,"0.0","3.0",2.4,1,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",863,NA,NA,NA,NA,NA,"Y",NA,NA,1.66
"2242",2023-08-17,"WL3","3","4.5","V",19,21,"0.48","2.2",1,"1.1",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",897,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2243",2023-08-17,"WL3","3","4.5","V",9,21,"0.5","1.6",1,"0.9",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",586,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2244",2023-08-17,"WL3","3","4.5","V",49,5,"0.41","1.4",1,"0.8",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",705,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2245",2023-08-17,"WL3","3","4.5","V",49,14,"0.82","1.8",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",733,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2246",2023-08-17,"WL3","3","4.5","V",34,37,"0.49","1.0",1,"0.7",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",17,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2247",2023-08-17,"WL3","3","4.5","V",48,38,"0.18","1.6",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",744,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2248",2023-08-17,"WL3","3","4.5","V",49,2,"0.55","1.6",1,"0.8",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",737,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2249",2023-08-17,"WL3","3","4.5","V",5,4,"0.75","1.3",1,"0.7",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",884,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2250",2023-08-17,"WL3","3","4.5","V",6,4,"0.52","1.8",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",730,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2251",2023-08-17,"WL3","3","4.5","V",NA,NA,"0.31","1.3",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2252",2023-08-17,"WL3","3","4.5","V",NA,NA,"0.27","0.9",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2253",2023-08-17,"WL3","3","4.5","V",NA,NA,"0.17","0.6",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2254",2023-08-17,"WL3","3","4.5","V",NA,NA,"0.43","1.2",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2255",2023-08-17,"WL3","3","4.5","V",NA,NA,"0.6","1.3",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2256",2023-08-17,"WL3","3","4.5","V",NA,NA,"0.36","1.6",1,"0.7",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2257",2023-08-17,"WL3","3","4.5","V",NA,NA,"0.45","1.4",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2258",2023-08-17,"WL3","3","4.5","V",NA,NA,"0.69","1.3",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2259",2023-08-17,"WL3","3","5","V",15,32,"0.44","1.5",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",856,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2260",2023-08-17,"WL3","3","5","V",19,11,"0.69","1.4",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",291,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2261",2023-08-17,"WL3","3","5","V",15,24,"0.71","1.1",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",894,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2262",2023-08-17,"WL3","3","5","V",12,1,"0.53","1.4",1,"0.8",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",872,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2263",2023-08-17,"WL3","3","5","V",9,12,"0.68","1.3",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",883,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2264",2023-08-17,"WL3","3","5","V",5,10,"0.66","1.1",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",726,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2265",2023-08-17,"WL3","3","5","V",32,39,"0.47","1.0",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",833,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2266",2023-08-17,"WL3","3","5","V",13,18,"0.45","1.5",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",578,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2267",2023-08-17,"WL3","3","5","V",29,25,"0.5","2.1",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",867,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2268",2023-08-17,"WL3","3","5","V",20,45,"0.61","2.3",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",857,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2269",2023-08-17,"WL3","3","5","V",NA,NA,"0.37","0.7",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2270",2023-08-17,"WL3","3","5","V",NA,NA,"0.32","0.9",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2271",2023-08-17,"WL3","3","5","V",NA,NA,"0.57","1.4",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2272",2023-08-17,"WL3","3","5","V",NA,NA,"0.52","1.3",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2273",2023-08-17,"WL3","3","5","V",NA,NA,"0.54","1.1",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2274",2023-08-17,"WL3","3","5","V",NA,NA,"0.46","1.2",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2275",2023-08-17,"WL3","3","5","V",NA,NA,"0.36","1.1",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2276",2023-08-17,"WL3","3","5","V",NA,NA,"0.18","1.0",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2277",2023-08-17,"WL3","3","5","V",NA,NA,"0.32","1.9",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2278",2023-08-17,"WL3","3","5","V",NA,NA,"0.2","1.8",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2279",2023-08-17,"WL3","3","5","V",NA,NA,"0.34","0.8",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2280",2023-08-17,"WL3","3","5","V",NA,NA,"0.17","1.2",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2281",2023-08-17,"WL3","3","5","V",NA,NA,"0.2","0.9",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2282",2023-08-17,"WL3","3","5","V",NA,NA,"0.17","1.4",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2283",2023-08-17,"WL3","3","5","V",NA,NA,"0.18","1.2",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2284",2023-08-17,"WL3","3","5.5","V",2,25,"1.19","5.0",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",698,NA,NA,NA,NA,NA,"N",NA,NA,1.19
"2285",2023-08-17,"WL3","3","5.5","V",40,11,"0.19","1.7",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",729,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2286",2023-08-17,"WL3","3","5.5","V",28,32,"0.77","1.8",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",979,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2287",2023-08-17,"WL3","3","5.5","V",31,32,"1.08","2.7",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",28,NA,NA,NA,NA,NA,"N",NA,NA,1.08
"2288",2023-08-17,"WL3","3","5.5","V",32,45,"0.27","2.4",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SHS",2024-02-15,NA,NA,NA,NA,NA,"red",15,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2289",2023-08-17,"WL3","3","5.5","V",29,45,"0.54","1.5",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",702,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2290",2023-08-17,"WL3","3","5.5","V",45,26,"0.45","0.9",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",743,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2291",2023-08-17,"WL3","3","5.5","V",40,43,"0.37","1.7",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",573,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2292",2023-08-17,"WL3","3","5.5","V",37,23,"0.36","2.2",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",54,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2293",2023-08-17,"WL3","3","5.5","V",45,28,"0.3","1.7",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",749,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2294",2023-08-17,"WL3","3","5.5","V",NA,NA,"0.37","1.9",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2295",2023-08-17,"WL3","3","5.5","V",NA,NA,"0.37","2.1",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2296",2023-08-17,"WL3","3","5.5","V",NA,NA,"0.38","0.8",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2297",2023-08-17,"WL3","3","6","P",15,7,"1.24","16.5",1,NA,"0.0","7.0",2.9,1,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",838,NA,NA,NA,NA,NA,"Y",NA,NA,1.24
"2298",2023-08-17,"WL3","3","6","P",17,6,"1.96","17.0",1,NA,"0.0","7.0",4.5,1,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",735,NA,NA,NA,NA,NA,"Y",NA,NA,1.96
"2299",2023-08-17,"WL3","3","6","V",33,17,"0.51","1.5",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",859,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2300",2023-08-17,"WL3","3","6","V",10,27,"0.44","1.3",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",875,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2301",2023-08-17,"WL3","3","6","V",31,38,"0.51","1.0",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",808,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2302",2023-08-17,"WL3","3","6","V",35,18,"0.4","1.6",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",865,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2303",2023-08-17,"WL3","3","6","V",25,18,"0.43","1.2",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",877,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2304",2023-08-17,"WL3","3","6","V",21,27,"0.46","1.7",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",745,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2305",2023-08-17,"WL3","3","6","V",38,30,"0.34","1.4",1,"0.2",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",887,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2306",2023-08-17,"WL3","3","6","V",13,16,"0.43","2.2",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,"red",882,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2307",2023-08-23,"WL3","3","6","P",NA,NA,"1.3","7.8",5,NA,"1.0","9.0",2.7,5,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1.3
"2308",2023-08-23,"WL3","3","6","V",NA,NA,"<1","2.1",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2309",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.8",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2310",2023-08-23,"WL3","3","6","V",NA,NA,"<1","1.0",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2311",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.7",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2312",2023-08-23,"WL3","3","6","V",NA,NA,"<1","1.1",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2313",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.7",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2314",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.6",1,"0.6",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2315",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.7",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2316",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.8",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2317",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.7",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2318",2023-08-23,"WL3","3","6","V",NA,NA,"<1","1.1",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2319",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.7",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2320",2023-08-23,"WL3","3","6","V",NA,NA,"<1","1.3",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2321",2023-08-23,"WL3","3","6","V",NA,NA,"<1","1.6",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2322",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.7",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2323",2023-08-23,"WL3","3","6","V",NA,NA,"<1","1.0",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2324",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.7",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2325",2023-08-23,"WL3","3","6","V",NA,NA,"<1","1.7",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2326",2023-08-23,"WL3","3","6","V",NA,NA,"<1","1.1",1,"0.7",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2327",2023-08-23,"WL3","3","6","V",NA,NA,"<1","1.2",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2328",2023-08-23,"WL3","3","6","V",NA,NA,"<1","1.5",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2329",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.9",1,"0.4",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2330",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.9",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0.5
"2331",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.7",1,"0.3",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"2332",2023-08-23,"WL3","3","6","V",NA,NA,"<1","0.7",1,"0.5",NA,NA,NA,NA,NA,2023,NA,"SB",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
